x1,x2,x3,x4,x5,x6,x7,y
455,381,381,1,1,0,0,1
456,382,382,1,1,0,0,1
457,383,383,1,1,0,0,1
458,384,384,1,1,0,0,1
459,385,385,1,1,0,0,1
460,386,386,1,1,0,0,1
462,387,387,1,1,0,0,1
463,388,388,1,1,0,0,1
464,389,389,1,1,0,0,1
465,390,390,1,1,0,0,1
466,391,391,1,1,0,0,1
468,392,392,1,1,0,0,1
469,393,393,1,1,0,0,1
470,394,394,1,1,0,0,1
471,395,395,1,1,0,0,1
472,396,396,1,1,0,0,1
474,397,397,1,1,0,0,1
475,398,398,1,1,0,0,1
0,1,1,1,1,1,0,0
1,2,2,1,1,0,0,0
2,3,3,1,1,0,0,0
3,4,4,1,1,0,0,0
4,5,5,1,1,0,0,0
6,6,6,1,1,0,0,0
7,7,7,1,1,0,0,0
8,8,8,1,1,0,0,0
10,9,9,1,1,0,0,0
12,10,10,1,1,0,0,0
13,11,11,1,1,0,0,0
14,12,12,1,1,0,0,0
15,13,13,1,1,0,0,0
16,14,14,1,1,0,0,0
19,15,15,1,1,0,0,0
20,16,16,1,1,0,0,0
21,17,17,1,1,0,0,0
22,18,18,1,1,0,0,0
23,19,19,1,1,0,0,0
24,20,20,1,1,0,0,0
25,21,21,1,1,0,0,0
26,22,22,1,1,0,0,0
27,23,23,1,1,0,0,0
28,24,24,1,1,0,0,0
31,25,25,1,1,0,0,0
32,26,26,1,1,0,0,0
34,27,27,1,1,0,0,0
35,28,28,1,1,0,0,0
36,29,29,1,1,0,0,0
38,30,30,1,1,0,0,0
39,31,31,1,1,0,0,0
40,32,32,1,1,0,0,0
42,33,33,1,1,0,0,0
43,34,34,1,1,0,0,0
44,35,35,1,1,0,0,0
45,36,36,1,1,0,0,0
46,37,37,1,1,0,0,0
47,38,38,1,1,0,0,0
48,39,39,1,1,0,0,0
49,40,40,1,1,0,0,0
50,41,41,1,1,0,0,0
51,42,42,1,1,0,0,1
52,43,43,1,1,0,0,1
53,44,44,1,1,0,0,1
54,45,45,1,1,0,0,1
56,46,46,1,1,0,0,1
58,47,47,1,1,0,0,1
59,48,48,1,1,0,0,1
60,49,49,1,1,0,0,1
61,50,50,1,1,0,0,1
62,51,51,1,1,0,0,1
64,52,52,1,1,0,0,1
65,53,53,1,1,0,0,1
66,54,54,1,1,0,0,1
67,55,55,1,1,0,0,1
68,56,56,1,1,0,0,1
69,57,57,1,1,0,0,1
70,58,58,1,1,0,0,1
71,59,59,1,1,0,0,1
72,60,60,1,1,0,0,1
75,61,61,1,1,0,0,1
76,62,62,1,1,0,0,1
78,63,63,1,1,0,0,1
79,64,64,1,1,0,0,1
80,65,65,1,1,0,0,1
82,66,66,1,1,0,0,1
83,67,67,1,1,0,0,1
85,68,68,1,1,0,0,1
86,69,69,1,1,0,0,1
87,70,70,1,1,0,0,1
88,71,71,1,1,0,0,1
89,72,72,1,1,0,0,1
90,73,73,1,1,0,0,1
91,74,74,1,1,0,0,1
92,75,75,1,1,0,0,1
93,76,76,1,1,0,0,1
95,77,77,1,1,0,0,1
96,78,78,1,1,0,0,1
97,79,79,1,1,0,0,1
98,80,80,1,1,0,0,1
99,81,81,1,1,0,0,1
100,82,82,1,1,0,0,1
101,83,83,1,1,0,0,1
102,84,84,1,1,0,0,1
103,85,85,1,1,0,0,1
104,86,86,1,1,0,0,1
105,87,87,1,1,0,0,1
106,88,88,1,1,0,0,1
107,89,89,1,1,0,0,1
108,90,90,1,1,0,0,1
109,91,91,1,1,0,0,1
110,92,92,1,1,0,0,1
112,93,93,1,1,0,0,1
113,94,94,1,1,0,0,1
114,95,95,1,1,0,0,1
115,96,96,1,1,0,0,1
117,97,97,1,1,0,0,1
118,98,98,1,1,0,0,1
119,99,99,1,1,0,0,1
120,100,100,1,1,0,0,1
121,101,101,1,1,0,0,1
122,102,102,1,1,0,0,1
123,103,103,1,1,0,0,1
124,104,104,1,1,0,0,1
125,105,105,1,1,0,0,1
126,106,106,1,1,0,0,1
128,107,107,1,1,0,0,1
130,108,108,1,1,0,0,1
131,109,109,1,1,0,0,1
132,110,110,1,1,0,0,1
133,111,111,1,1,0,0,1
134,112,112,1,1,0,0,1
135,113,113,1,1,0,0,1
136,114,114,1,1,0,0,1
137,115,115,1,1,0,0,1
138,116,116,1,1,0,0,1
140,117,117,1,1,0,0,1
141,118,118,1,1,0,0,1
142,119,119,1,1,0,0,1
143,120,120,1,1,0,0,1
144,121,121,1,1,0,0,1
145,122,122,1,1,0,0,1
146,123,123,1,1,0,0,1
147,124,124,1,1,0,0,1
148,125,125,1,1,0,0,1
150,126,126,1,1,0,0,1
151,127,127,1,1,0,0,1
152,128,128,1,1,0,0,1
153,129,129,1,1,0,0,1
154,130,130,1,1,0,0,1
155,131,131,1,1,0,0,1
156,132,132,1,1,0,0,1
158,133,133,1,1,0,0,1
160,134,134,1,1,0,0,1
161,135,135,1,1,0,0,1
162,136,136,1,1,0,0,1
163,137,137,1,1,0,0,1
164,138,138,1,1,0,0,1
165,139,139,1,1,0,0,1
166,140,140,1,1,0,0,1
167,141,141,1,1,0,0,1
168,142,142,1,1,0,0,1
169,143,143,1,1,0,0,1
170,144,144,1,1,0,0,1
171,145,145,1,1,0,0,1
172,146,146,1,1,0,0,1
173,147,147,1,1,0,0,1
174,148,148,1,1,0,0,1
175,149,149,1,1,0,0,1
176,150,150,1,1,0,0,1
178,151,151,1,1,0,0,1
179,152,152,1,1,0,0,1
180,153,153,1,1,0,0,1
181,154,154,1,1,0,0,1
182,155,155,1,1,0,0,1
184,156,156,1,1,0,0,1
185,157,157,1,1,0,0,1
186,158,158,1,1,0,0,1
187,159,159,1,1,0,0,1
188,160,160,1,1,0,0,1
189,161,161,1,1,0,0,1
190,162,162,1,1,0,0,1
191,163,163,1,1,0,0,1
192,164,164,1,1,0,0,1
193,165,165,1,1,0,0,1
194,166,166,1,1,0,0,1
195,167,167,1,1,0,0,1
196,168,168,1,1,0,0,1
197,169,169,1,1,0,0,1
198,170,170,1,1,0,0,1
199,171,171,1,1,0,0,1
200,172,172,1,1,0,0,1
201,173,173,1,1,0,0,1
202,174,174,1,1,0,0,1
203,175,175,1,1,0,0,1
205,176,176,1,1,0,0,1
206,177,177,1,1,0,0,1
207,178,178,1,1,0,0,1
208,179,179,1,1,0,0,1
210,180,180,1,1,0,0,1
211,181,181,1,1,0,0,1
212,182,182,1,1,0,0,1
213,183,183,1,1,0,0,1
214,184,184,1,1,0,0,1
216,185,185,1,1,0,0,1
217,186,186,1,1,0,0,1
220,187,187,1,1,0,0,1
222,188,188,1,1,0,0,1
223,189,189,1,1,0,0,1
224,190,190,1,1,0,0,1
227,191,191,1,1,0,0,1
228,192,192,1,1,0,0,1
230,193,193,1,1,0,0,1
231,194,194,1,1,0,0,1
232,195,195,1,1,0,0,1
233,196,196,1,1,0,0,1
234,197,197,1,1,0,0,1
235,198,198,1,1,0,0,1
236,199,199,1,1,0,0,1
237,200,200,1,1,0,0,1
238,201,201,1,1,0,0,1
240,202,202,1,1,0,0,1
241,203,203,1,1,0,0,1
242,204,204,1,1,0,0,1
243,205,205,1,1,0,0,1
244,206,206,1,1,0,0,1
245,207,207,1,1,0,0,1
246,208,208,1,1,0,0,1
248,209,209,1,1,0,0,1
249,210,210,1,1,0,0,1
250,211,211,1,1,0,0,1
251,212,212,1,1,0,0,1
252,213,213,1,1,0,0,1
254,214,214,1,1,0,0,1
255,215,215,1,1,0,0,1
256,216,216,1,1,0,0,1
257,217,217,1,1,0,0,1
258,218,218,1,1,0,0,1
259,219,219,1,1,0,0,1
260,220,220,1,1,0,0,1
261,221,221,1,1,0,0,1
263,222,222,1,1,0,0,1
264,223,223,1,1,0,0,1
265,224,224,1,1,0,0,1
266,225,225,1,1,0,0,1
267,226,226,1,1,0,0,1
268,227,227,1,1,0,0,1
269,228,228,1,1,0,0,1
270,229,229,1,1,0,0,1
271,230,230,1,1,0,0,1
272,231,231,1,1,0,0,1
273,232,232,1,1,0,0,1
274,233,233,1,1,0,0,1
275,234,234,1,1,0,0,1
276,235,235,1,1,0,0,1
277,236,236,1,1,0,0,1
278,237,237,1,1,0,0,1
279,238,238,1,1,0,0,1
280,239,239,1,1,0,0,1
282,240,240,1,1,0,0,1
283,241,241,1,1,0,0,1
284,242,242,1,1,0,0,1
285,243,243,1,1,0,0,1
286,244,244,1,1,0,0,1
287,245,245,1,1,0,0,1
288,246,246,1,1,0,0,1
289,247,247,1,1,0,0,1
290,248,248,1,1,0,0,1
291,249,249,1,1,0,0,1
292,250,250,1,1,0,0,1
293,251,251,1,1,0,0,1
294,252,252,1,1,0,0,1
295,253,253,1,1,0,0,1
296,254,254,1,1,0,0,1
297,255,255,1,1,0,0,1
298,256,256,1,1,0,0,1
299,257,257,1,1,0,0,1
300,258,258,1,1,0,0,1
301,259,259,1,1,0,0,1
303,260,260,1,1,0,0,1
304,261,261,1,1,0,0,1
305,262,262,1,1,0,0,1
306,263,263,1,1,0,0,1
307,264,264,1,1,0,0,1
308,265,265,1,1,0,0,1
309,266,266,1,1,0,0,1
310,267,267,1,1,0,0,1
311,268,268,1,1,0,0,1
312,269,269,1,1,0,0,1
313,270,270,1,1,0,0,1
314,271,271,1,1,0,0,1
315,272,272,1,1,0,0,1
316,273,273,1,1,0,0,1
317,274,274,1,1,0,0,1
318,275,275,1,1,0,0,1
320,276,276,1,1,0,0,1
321,277,277,1,1,0,0,1
322,278,278,1,1,0,0,1
323,279,279,1,1,0,0,1
326,280,280,1,1,0,0,1
327,281,281,1,1,0,0,1
328,282,282,1,1,0,0,1
329,283,283,1,1,0,0,1
331,284,284,1,1,0,0,1
332,285,285,1,1,0,0,1
333,286,286,1,1,0,0,1
335,287,287,1,1,0,0,1
337,288,288,1,1,0,0,1
338,289,289,1,1,0,0,1
339,290,290,1,1,0,0,1
340,291,291,1,1,0,0,1
341,292,292,1,1,0,0,1
342,293,293,1,1,0,0,1
343,294,294,1,1,0,0,1
344,295,295,1,1,0,0,1
345,296,296,1,1,0,0,1
346,297,297,1,1,0,0,1
347,298,298,1,1,0,0,1
349,299,299,1,1,0,0,1
350,300,300,1,1,0,0,1
351,301,301,1,1,0,0,1
352,302,302,1,1,0,0,1
353,303,303,1,1,0,0,1
354,304,304,1,1,0,0,1
356,305,305,1,1,0,0,1
357,306,306,1,1,0,0,1
358,307,307,1,1,0,0,1
359,308,308,1,1,0,0,1
360,309,309,1,1,0,0,1
361,310,310,1,1,0,0,1
362,311,311,1,1,0,0,1
363,312,312,1,1,0,0,1
364,313,313,1,1,0,0,1
365,314,314,1,1,0,0,1
366,315,315,1,1,0,0,1
367,316,316,1,1,0,0,1
368,317,317,1,1,0,0,1
370,318,318,1,1,0,0,1
372,319,319,1,1,0,0,1
373,320,320,1,1,0,0,1
374,321,321,1,1,0,0,1
375,322,322,1,1,0,0,1
376,323,323,1,1,0,0,1
377,324,324,1,1,0,0,1
378,325,325,1,1,0,0,1
379,326,326,1,1,0,0,1
380,327,327,1,1,0,0,1
381,328,328,1,1,0,0,1
382,329,329,1,1,0,0,1
383,330,330,1,1,0,0,1
384,331,331,1,1,0,0,1
385,332,332,1,1,0,0,1
386,333,333,1,1,0,0,1
387,334,334,1,1,0,0,1
389,335,335,1,1,0,0,1
390,336,336,1,1,0,0,1
391,337,337,1,1,0,0,1
392,338,338,1,1,0,0,1
393,339,339,1,1,0,0,1
394,340,340,1,1,0,0,1
396,341,341,1,1,0,0,1
397,342,342,1,1,0,0,1
398,343,343,1,1,0,0,1
399,344,344,1,1,0,0,1
400,345,345,1,1,0,0,1
401,346,346,1,1,0,0,1
402,347,347,1,1,0,0,1
403,348,348,1,1,0,0,1
406,349,349,1,1,0,0,1
407,350,350,1,1,0,0,1
408,351,351,1,1,0,0,1
409,352,352,1,1,0,0,1
410,353,353,1,1,0,0,1
411,354,354,1,1,0,0,1
412,355,355,1,1,0,0,1
414,356,356,1,1,0,0,1
415,357,357,1,1,0,0,1
416,358,358,1,1,0,0,1
417,359,359,1,1,0,0,1
418,360,360,1,1,0,0,1
419,361,361,1,1,0,0,1
420,362,362,1,1,0,0,1
421,363,363,1,1,0,0,1
422,364,364,1,1,0,0,1
423,365,365,1,1,0,0,1
425,366,366,1,1,0,0,1
426,367,367,1,1,0,0,1
427,368,368,1,1,0,0,1
428,369,369,1,1,0,0,1
431,370,370,1,1,0,0,1
432,371,371,1,1,0,0,1
433,372,372,1,1,0,0,1
434,373,373,1,1,0,0,1
435,374,374,1,1,0,0,1
436,375,375,1,1,0,0,1
437,376,376,1,1,0,0,1
438,377,377,1,1,0,0,1
439,378,378,1,1,0,0,1
440,379,379,1,1,0,0,1
441,380,380,1,1,0,0,1
442,381,381,1,1,0,0,1
443,382,382,1,1,0,0,1
444,383,383,1,1,0,0,1
445,384,384,1,1,0,0,1
447,385,385,1,1,0,0,1
448,386,386,1,1,0,0,1
449,387,387,1,1,0,0,1
451,388,388,1,1,0,0,1
454,389,389,1,1,0,0,1
455,390,390,1,1,0,0,1
456,391,391,1,1,0,0,1
457,392,392,1,1,0,0,1
459,393,393,1,1,0,0,1
460,394,394,1,1,0,0,1
461,395,395,1,1,0,0,1
462,396,396,1,1,0,0,1
463,397,397,1,1,0,0,1
464,398,398,1,1,0,0,1
466,399,399,1,1,0,0,1
467,400,400,1,1,0,0,1
468,401,401,1,1,0,0,1
469,402,402,1,1,0,0,1
470,403,403,1,1,0,0,1
471,404,404,1,1,0,0,1
473,405,405,1,1,0,0,1
474,406,406,1,1,0,0,1
201,1,1,1,1,1,201,1
221,1,1,1,1,1,221,0
362,2,2,1,1,0,221,1
389,1,1,1,1,1,389,0
406,2,2,1,2,1,389,1
410,3,3,1,2,0,389,1
7,1,1,1,1,1,7,0
8,2,2,1,1,0,7,0
32,3,3,1,1,0,7,0
56,4,4,1,1,0,7,0
61,5,5,1,1,0,7,0
64,6,6,1,1,0,7,0
67,7,7,1,1,0,7,0
72,8,8,1,1,0,7,0
78,9,9,1,1,0,7,0
90,10,10,1,1,0,7,1
99,11,11,1,1,0,7,1
113,12,12,1,1,0,7,1
134,13,13,1,1,0,7,1
137,14,14,1,1,0,7,1
185,15,15,1,1,0,7,1
192,16,16,1,1,0,7,1
214,17,17,1,1,0,7,1
241,18,18,1,1,0,7,1
270,19,19,1,1,0,7,1
292,20,20,1,1,0,7,1
298,21,21,1,1,0,7,1
305,22,22,1,1,0,7,1
310,23,23,1,1,0,7,1
316,24,24,1,1,0,7,1
317,25,25,1,1,0,7,1
318,26,26,1,1,0,7,1
338,27,27,1,1,0,7,1
361,28,28,1,1,0,7,1
400,29,29,1,1,0,7,1
401,30,30,1,1,0,7,1
452,31,31,1,1,0,7,1
471,32,32,1,1,0,7,1
0,1,1,1,1,1,0,0
4,2,2,1,1,0,0,0
5,3,3,1,1,0,0,0
6,4,4,1,1,0,0,0
7,5,5,1,1,0,0,0
8,6,6,1,1,0,0,0
9,7,7,1,1,0,0,0
10,8,8,1,1,0,0,0
12,9,9,1,1,0,0,0
13,10,10,1,1,0,0,0
15,11,11,1,1,0,0,0
16,12,12,1,1,0,0,0
17,13,13,1,1,0,0,0
18,14,14,1,1,0,0,0
19,15,15,1,1,0,0,0
21,16,16,1,1,0,0,0
23,17,17,1,1,0,0,0
25,18,18,1,1,0,0,0
27,19,19,1,1,0,0,0
28,20,20,1,1,0,0,0
31,21,21,1,1,0,0,0
32,22,22,1,1,0,0,0
34,23,23,1,1,0,0,0
35,24,24,1,1,0,0,0
36,25,25,1,1,0,0,0
37,26,26,1,1,0,0,0
39,27,27,1,1,0,0,0
40,28,28,1,1,0,0,0
41,29,29,1,1,0,0,0
43,30,30,1,1,0,0,0
46,31,31,1,1,0,0,0
47,32,32,1,1,0,0,0
48,33,33,1,1,0,0,0
50,34,34,1,1,0,0,0
51,35,35,1,1,0,0,0
52,36,36,1,1,0,0,0
53,37,37,1,1,0,0,0
54,38,38,1,1,0,0,0
55,39,39,1,1,0,0,0
56,40,40,1,1,0,0,0
57,41,41,1,1,0,0,0
58,42,42,1,1,0,0,0
59,43,43,1,1,0,0,0
60,44,44,1,1,0,0,0
61,45,45,1,1,0,0,0
62,46,46,1,1,0,0,0
63,47,47,1,1,0,0,0
64,48,48,1,1,0,0,0
65,49,49,1,1,0,0,0
66,50,50,1,1,0,0,0
67,51,51,1,1,0,0,0
68,52,52,1,1,0,0,0
70,53,53,1,1,0,0,0
71,54,54,1,1,0,0,0
72,55,55,1,1,0,0,0
73,56,56,1,1,0,0,0
74,57,57,1,1,0,0,0
75,58,58,1,1,0,0,0
76,59,59,1,1,0,0,0
77,60,60,1,1,0,0,0
78,61,61,1,1,0,0,0
79,62,62,1,1,0,0,0
80,63,63,1,1,0,0,0
81,64,64,1,1,0,0,0
83,65,65,1,1,0,0,0
84,66,66,1,1,0,0,0
86,67,67,1,1,0,0,0
88,68,68,1,1,0,0,0
89,69,69,1,1,0,0,0
90,70,70,1,1,0,0,0
91,71,71,1,1,0,0,0
93,72,72,1,1,0,0,0
96,73,73,1,1,0,0,0
99,74,74,1,1,0,0,0
100,75,75,1,1,0,0,0
101,76,76,1,1,0,0,0
102,77,77,1,1,0,0,0
103,78,78,1,1,0,0,0
104,79,79,1,1,0,0,0
105,80,80,1,1,0,0,0
106,81,81,1,1,0,0,0
107,82,82,1,1,0,0,0
109,83,83,1,1,0,0,0
110,84,84,1,1,0,0,0
111,85,85,1,1,0,0,0
113,86,86,1,1,0,0,0
114,87,87,1,1,0,0,0
115,88,88,1,1,0,0,0
116,89,89,1,1,0,0,0
118,90,90,1,1,0,0,0
119,91,91,1,1,0,0,0
120,92,92,1,1,0,0,0
121,93,93,1,1,0,0,0
123,94,94,1,1,0,0,0
124,95,95,1,1,0,0,0
125,96,96,1,1,0,0,0
126,97,97,1,1,0,0,0
127,98,98,1,1,0,0,0
128,99,99,1,1,0,0,0
129,100,100,1,1,0,0,0
130,101,101,1,1,0,0,0
131,102,102,1,1,0,0,0
133,103,103,1,1,0,0,0
134,104,104,1,1,0,0,0
136,105,105,1,1,0,0,0
137,106,106,1,1,0,0,0
138,107,107,1,1,0,0,0
141,108,108,1,1,0,0,0
144,109,109,1,1,0,0,0
145,110,110,1,1,0,0,0
146,111,111,1,1,0,0,0
147,112,112,1,1,0,0,0
148,113,113,1,1,0,0,0
149,114,114,1,1,0,0,0
150,115,115,1,1,0,0,0
151,116,116,1,1,0,0,0
152,117,117,1,1,0,0,0
153,118,118,1,1,0,0,0
154,119,119,1,1,0,0,0
156,120,120,1,1,0,0,0
160,121,121,1,1,0,0,0
163,122,122,1,1,0,0,0
164,123,123,1,1,0,0,0
165,124,124,1,1,0,0,0
166,125,125,1,1,0,0,0
167,126,126,1,1,0,0,0
168,127,127,1,1,0,0,0
169,128,128,1,1,0,0,0
171,129,129,1,1,0,0,0
172,130,130,1,1,0,0,0
173,131,131,1,1,0,0,0
174,132,132,1,1,0,0,0
175,133,133,1,1,0,0,0
176,134,134,1,1,0,0,0
177,135,135,1,1,0,0,0
178,136,136,1,1,0,0,0
180,137,137,1,1,0,0,0
181,138,138,1,1,0,0,0
182,139,139,1,1,0,0,0
183,140,140,1,1,0,0,0
184,141,141,1,1,0,0,0
185,142,142,1,1,0,0,0
186,143,143,1,1,0,0,0
187,144,144,1,1,0,0,0
188,145,145,1,1,0,0,0
189,146,146,1,1,0,0,0
190,147,147,1,1,0,0,0
191,148,148,1,1,0,0,0
192,149,149,1,1,0,0,0
194,150,150,1,1,0,0,0
195,151,151,1,1,0,0,0
196,152,152,1,1,0,0,0
197,153,153,1,1,0,0,0
198,154,154,1,1,0,0,0
199,155,155,1,1,0,0,0
201,156,156,1,1,0,0,0
202,157,157,1,1,0,0,0
203,158,158,1,1,0,0,0
205,159,159,1,1,0,0,0
206,160,160,1,1,0,0,0
207,161,161,1,1,0,0,0
208,162,162,1,1,0,0,0
209,163,163,1,1,0,0,0
210,164,164,1,1,0,0,0
211,165,165,1,1,0,0,0
212,166,166,1,1,0,0,0
213,167,167,1,1,0,0,0
214,168,168,1,1,0,0,0
215,169,169,1,1,0,0,0
217,170,170,1,1,0,0,0
218,171,171,1,1,0,0,0
219,172,172,1,1,0,0,0
220,173,173,1,1,0,0,0
221,174,174,1,1,0,0,0
222,175,175,1,1,0,0,0
224,176,176,1,1,0,0,0
225,177,177,1,1,0,0,0
226,178,178,1,1,0,0,0
227,179,179,1,1,0,0,0
228,180,180,1,1,0,0,0
229,181,181,1,1,0,0,0
231,182,182,1,1,0,0,0
232,183,183,1,1,0,0,0
233,184,184,1,1,0,0,0
234,185,185,1,1,0,0,0
237,186,186,1,1,0,0,0
238,187,187,1,1,0,0,0
239,188,189,2,2,1,0,0
240,189,190,1,2,0,0,0
241,190,191,1,2,0,0,0
242,191,192,1,2,0,0,0
245,192,193,1,2,0,0,0
246,193,194,1,2,0,0,0
248,194,195,1,2,0,0,0
252,195,196,1,2,0,0,0
253,196,197,1,2,0,0,0
254,197,198,1,2,0,0,1
255,198,199,1,2,0,0,1
256,199,200,1,2,0,0,1
257,200,201,1,2,0,0,1
258,201,202,1,2,0,0,1
259,202,203,1,2,0,0,1
260,203,204,1,2,0,0,1
261,204,205,1,2,0,0,1
262,205,206,1,2,0,0,1
263,206,207,1,2,0,0,1
264,207,208,1,2,0,0,1
265,208,209,1,2,0,0,1
266,209,210,1,2,0,0,1
267,210,211,1,2,0,0,1
268,211,212,1,2,0,0,1
269,212,213,1,2,0,0,1
270,213,214,1,2,0,0,1
271,214,215,1,2,0,0,1
272,215,216,1,2,0,0,1
273,216,217,1,2,0,0,1
274,217,218,1,2,0,0,1
275,218,219,1,2,0,0,1
277,219,220,1,2,0,0,1
278,220,221,1,2,0,0,1
279,221,222,1,2,0,0,1
280,222,223,1,2,0,0,1
281,223,224,1,2,0,0,1
282,224,225,1,2,0,0,1
283,225,226,1,2,0,0,1
285,226,227,1,2,0,0,1
286,227,228,1,2,0,0,1
287,228,229,1,2,0,0,1
288,229,230,1,2,0,0,1
289,230,231,1,2,0,0,1
290,231,232,1,2,0,0,1
292,232,233,1,2,0,0,1
293,233,234,1,2,0,0,1
294,234,235,1,2,0,0,1
296,235,236,1,2,0,0,1
297,236,237,1,2,0,0,1
298,237,238,1,2,0,0,1
299,238,239,1,2,0,0,1
300,239,240,1,2,0,0,1
301,240,241,1,2,0,0,1
302,241,242,1,2,0,0,1
305,242,243,1,2,0,0,1
308,243,244,1,2,0,0,1
309,244,245,1,2,0,0,1
310,245,246,1,2,0,0,1
311,246,247,1,2,0,0,1
312,247,248,1,2,0,0,1
313,248,249,1,2,0,0,1
315,249,250,1,2,0,0,1
316,250,251,1,2,0,0,1
317,251,252,1,2,0,0,1
318,252,253,1,2,0,0,1
319,253,254,1,2,0,0,1
320,254,255,1,2,0,0,1
321,255,256,1,2,0,0,1
322,256,257,1,2,0,0,1
323,257,258,1,2,0,0,1
324,258,259,1,2,0,0,1
325,259,260,1,2,0,0,1
326,260,261,1,2,0,0,1
330,261,262,1,2,0,0,1
331,262,263,1,2,0,0,1
332,263,264,1,2,0,0,1
334,264,265,1,2,0,0,1
336,265,266,1,2,0,0,1
337,266,267,1,2,0,0,1
338,267,268,1,2,0,0,1
339,268,269,1,2,0,0,1
341,269,270,1,2,0,0,1
342,270,271,1,2,0,0,1
343,271,272,1,2,0,0,1
344,272,273,1,2,0,0,1
345,273,274,1,2,0,0,1
346,274,275,1,2,0,0,1
347,275,276,1,2,0,0,1
348,276,277,1,2,0,0,1
349,277,278,1,2,0,0,1
350,278,279,1,2,0,0,1
351,279,280,1,2,0,0,1
352,280,281,1,2,0,0,1
355,281,282,1,2,0,0,1
356,282,283,1,2,0,0,1
357,283,284,1,2,0,0,1
358,284,285,1,2,0,0,1
359,285,286,1,2,0,0,1
360,286,287,1,2,0,0,1
361,287,288,1,2,0,0,1
362,288,289,1,2,0,0,1
363,289,290,1,2,0,0,1
365,290,291,1,2,0,0,1
367,291,292,1,2,0,0,1
368,292,293,1,2,0,0,1
369,293,294,1,2,0,0,1
370,294,295,1,2,0,0,1
371,295,296,1,2,0,0,1
372,296,297,1,2,0,0,1
373,297,298,1,2,0,0,1
374,298,299,1,2,0,0,1
375,299,300,1,2,0,0,1
376,300,301,1,2,0,0,1
378,301,302,1,2,0,0,1
379,302,303,1,2,0,0,1
380,303,304,1,2,0,0,1
382,304,305,1,2,0,0,1
383,305,306,1,2,0,0,1
384,306,307,1,2,0,0,1
389,307,308,1,2,0,0,1
392,308,309,1,2,0,0,1
393,309,310,1,2,0,0,1
395,310,311,1,2,0,0,1
396,311,312,1,2,0,0,1
397,312,313,1,2,0,0,1
399,313,314,1,2,0,0,1
400,314,315,1,2,0,0,1
401,315,316,1,2,0,0,1
403,316,317,1,2,0,0,1
404,317,318,1,2,0,0,1
405,318,319,1,2,0,0,1
407,319,320,1,2,0,0,1
408,320,321,1,2,0,0,1
410,321,322,1,2,0,0,1
411,322,323,1,2,0,0,1
413,323,324,1,2,0,0,1
414,324,325,1,2,0,0,1
415,325,326,1,2,0,0,1
416,326,327,1,2,0,0,1
417,327,328,1,2,0,0,1
418,328,329,1,2,0,0,1
419,329,330,1,2,0,0,1
420,330,331,1,2,0,0,1
423,331,332,1,2,0,0,1
425,332,333,1,2,0,0,1
426,333,334,1,2,0,0,1
428,334,335,1,2,0,0,1
429,335,336,1,2,0,0,1
430,336,337,1,2,0,0,1
431,337,338,1,2,0,0,1
432,338,339,1,2,0,0,1
434,339,340,1,2,0,0,1
435,340,341,1,2,0,0,1
436,341,342,1,2,0,0,1
439,342,343,1,2,0,0,1
440,343,344,1,2,0,0,1
441,344,345,1,2,0,0,1
442,345,346,1,2,0,0,1
443,346,347,1,2,0,0,1
444,347,348,1,2,0,0,1
445,348,349,1,2,0,0,1
447,349,350,1,2,0,0,1
448,350,351,1,2,0,0,1
449,351,352,1,2,0,0,1
450,352,353,1,2,0,0,1
452,353,354,1,2,0,0,1
453,354,355,1,2,0,0,1
454,355,356,1,2,0,0,1
455,356,357,1,2,0,0,1
456,357,358,1,2,0,0,1
457,358,359,1,2,0,0,1
458,359,360,1,2,0,0,1
459,360,361,1,2,0,0,1
460,361,362,1,2,0,0,1
462,362,363,1,2,0,0,1
463,363,364,1,2,0,0,1
464,364,365,1,2,0,0,1
465,365,366,1,2,0,0,1
466,366,367,1,2,0,0,1
468,367,368,1,2,0,0,1
469,368,369,1,2,0,0,1
470,369,370,1,2,0,0,1
471,370,371,1,2,0,0,1
474,371,372,1,2,0,0,1
475,372,373,1,2,0,0,1
221,1,9,9,9,9,221,0
336,2,18,9,9,0,221,1
15,1,1,1,1,1,15,0
18,2,2,1,1,0,15,0
39,3,3,1,1,0,15,1
55,4,4,1,1,0,15,1
74,5,5,1,1,0,15,1
231,6,6,1,1,0,15,1
443,7,7,1,1,0,15,1
33,1,1,1,1,1,33,1
40,2,2,1,1,0,33,1
118,3,3,1,1,0,33,1
120,4,4,1,1,0,33,1
125,5,5,1,1,0,33,1
141,6,6,1,1,0,33,1
191,7,7,1,1,0,33,1
204,8,8,1,1,0,33,1
248,9,9,1,1,0,33,1
265,10,10,1,1,0,33,1
311,11,11,1,1,0,33,1
322,12,12,1,1,0,33,1
346,13,13,1,1,0,33,1
358,14,14,1,1,0,33,1
388,15,15,1,1,0,33,1
432,16,16,1,1,0,33,1
439,17,17,1,1,0,33,1
441,18,18,1,1,0,33,1
442,19,19,1,1,0,33,1
446,20,20,1,1,0,33,1
33,1,1,1,1,1,33,1
446,2,2,1,1,0,33,1
21,1,2,2,2,2,21,0
33,2,3,1,3,1,21,0
40,3,4,1,3,0,21,1
42,4,5,1,3,0,21,1
58,5,6,1,3,0,21,1
82,6,7,1,3,0,21,1
92,7,8,1,3,0,21,1
106,8,10,2,3,0,21,1
